,idx,G-Mean,class-0,class-1,class-2,class-3,class-4,class-5,class-6,class-7,class-8,class-9,drifts_alerts
67,34000,0.0,0.0,0.47572815533980584,0.4883720930232558,0.49473684210526314,0.46808510638297873,0.4608695652173913,0.06896551724137931,0.5,0.10869565217391304,0.019230769230769232,0
68,34500,0.0,0.0,0.47058823529411764,0.49166666666666664,0.5,0.4666666666666667,0.4819277108433735,0.14705882352941177,0.4946236559139785,0.06,0.045454545454545456,0
69,35000,0.0,0.0,0.4845360824742268,0.4772727272727273,0.49122807017543857,0.4883720930232558,0.47863247863247865,0.20588235294117646,0.4946236559139785,0.18181818181818182,0.08,0
70,35500,0.0,0.0,0.47,0.5,0.5,0.47413793103448276,0.4782608695652174,0.2222222222222222,0.49586776859504134,0.14893617021276595,0.05555555555555555,0
71,36000,0.0,0.0,0.4909090909090909,0.4868421052631579,0.5,0.48695652173913045,0.4823529411764706,0.18032786885245902,0.4845360824742268,0.18032786885245902,0.25,0
72,36500,0.0,0.0,0.49504950495049505,0.4878048780487805,0.4909090909090909,0.47474747474747475,0.47560975609756095,0.21875,0.4891304347826087,0.24675324675324675,0.325,0
73,37000,0.0,0.0,0.4727272727272727,0.4827586206896552,0.4939759036144578,0.47474747474747475,0.4875,0.2840909090909091,0.5,0.2857142857142857,0.3611111111111111,0
74,37500,0.0,0.0,0.4943820224719101,0.4823529411764706,0.49586776859504134,0.4782608695652174,0.4845360824742268,0.35714285714285715,0.49514563106796117,0.27586206896551724,0.3333333333333333,0
75,38000,0.0,0.0,0.46236559139784944,0.5,0.5,0.4782608695652174,0.4642857142857143,0.3411764705882353,0.49038461538461536,0.3114754098360656,0.42696629213483145,0
76,38500,0.0,0.0,0.4854368932038835,0.4782608695652174,0.5,0.4883720930232558,0.48,0.3763440860215054,0.4953271028037383,0.3026315789473684,0.4174757281553398,0
77,39000,0.37509195556435493,0.08620689655172414,0.4852941176470588,0.5,0.49514563106796117,0.49230769230769234,0.4945054945054945,0.35294117647058826,0.4956521739130435,0.3291139240506329,0.379746835443038,0
78,39500,0.42843744084966967,0.32,0.47115384615384615,0.4936708860759494,0.4956521739130435,0.48598130841121495,0.4492753623188406,0.36904761904761907,0.5,0.3448275862068966,0.4065934065934066,0
79,40000,0.4452942623009962,0.42105263157894735,0.4835164835164835,0.49038461538461536,0.5,0.4909090909090909,0.47674418604651164,0.39080459770114945,0.4943820224719101,0.3142857142857143,0.43209876543209874,0
80,40500,0.4541549477440759,0.45161290322580644,0.4625,0.48623853211009177,0.5,0.4742268041237113,0.47368421052631576,0.38571428571428573,0.49557522123893805,0.375,0.45652173913043476,0
81,41000,0.44806269286098127,0.45652173913043476,0.4854368932038835,0.4888888888888889,0.49137931034482757,0.4642857142857143,0.4897959183673469,0.3815789473684211,0.49557522123893805,0.3780487804878049,0.37681159420289856,2
82,41500,0.46023929446747813,0.4794520547945205,0.4842105263157895,0.48148148148148145,0.5,0.4716981132075472,0.45121951219512196,0.4175824175824176,0.49473684210526314,0.3972602739726027,0.4367816091954023,0
83,42000,0.4678656753942881,0.4861111111111111,0.47413793103448276,0.4946236559139785,0.5,0.4897959183673469,0.4868421052631579,0.4050632911392405,0.4953271028037383,0.4157303370786517,0.44329896907216493,2
84,42500,0.4641955613109094,0.4647887323943662,0.4897959183673469,0.5,0.5,0.48717948717948717,0.45794392523364486,0.4157303370786517,0.5,0.4044943820224719,0.4351145038167939,0
